CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Exited
680,30.097802875500708,5,34171.0296334943,1,1,0,92397.56101182886,0,1,1
401,29.339629693023976,2,137101.2983202392,2,0,1,142851.60319157946,0,1,0
793,24.18087707235982,5,233658.73762517003,4,1,0,126893.3747167679,1,0,0
318,53.24933464138916,2,7081.929997802475,3,1,1,108507.7693098564,0,1,0
753,40.98375743604356,10,67827.74088487624,2,0,0,131324.67642911,0,1,1
781,82.35699370184295,10,33588.07626663034,3,0,1,107526.570989695,0,1,0
696,40.730116406323404,7,135150.17990185806,4,1,1,27143.345918818966,1,0,0
578,49.37929529449256,4,172294.31718816992,4,0,1,65613.3529012818,0,0,0
664,60.09225706589646,3,14647.446224244186,3,1,1,75525.92870366125,1,1,0
630,85.2038378993311,8,17817.612794069108,2,0,0,91029.04392743358,1,1,1
643,55.78390908290439,4,220457.33733883916,2,1,0,49853.25706650631,1,1,0
754,42.2464414956582,3,115658.42772707967,2,1,1,134552.41458169554,0,0,0
364,58.76656320970817,7,117361.60403088201,4,0,1,49731.08614079375,1,1,0
375,50.59850516282614,7,239458.01326734223,4,0,1,105487.17637600991,0,0,0
442,70.5557038556974,7,81175.46956556346,3,0,0,133958.96645102435,0,0,1
772,34.59490745983913,3,227402.03112284787,3,0,1,115265.6975566764,1,1,0
716,48.32932245551619,0,246980.67713215496,1,1,0,37681.64211866082,1,1,0
604,64.59015034004538,1,61271.24032696299,1,0,0,143681.2440562576,1,1,1
796,23.631724230615298,3,130312.59407000963,1,1,1,31949.155493700662,0,0,0
590,59.58584238350394,9,135463.17860678196,3,1,1,46008.741164211126,0,1,0
401,79.40766810023462,1,219579.92809542644,2,1,0,38101.602223005175,1,0,1
566,53.29739023406626,10,77042.92714755984,1,1,1,106699.21710370552,1,1,0
302,63.697236955219594,9,202309.57471533972,3,0,1,124963.30972062323,1,1,0
384,29.46496025195882,2,246157.4494076255,4,0,0,50942.06209599502,0,1,0
627,44.296862677824635,8,213031.46499330085,2,1,1,147302.30364358303,1,1,0
749,74.50537742848356,8,230473.68675009065,1,1,1,38101.69301020425,1,1,0
753,47.872230008956166,10,179573.01209263303,4,0,0,61062.90690965832,0,0,0
520,21.920090647890593,8,229159.37234452114,2,0,1,83740.20032891828,1,1,0
453,62.532378377979114,6,41790.83732632174,2,1,1,125150.1866270394,0,0,0
311,71.87099702606157,3,180588.8096817254,4,1,0,68950.52903584504,1,1,0
432,73.39442501789978,0,185536.24266635126,1,1,1,43386.52542353234,0,1,0
603,71.34878506360269,2,111335.57024363741,1,0,0,80441.71347029688,0,1,1
592,66.81498954597649,7,20214.28252843962,4,0,1,81944.38760533936,0,1,0
599,26.078879073442653,3,157794.02541687124,4,0,0,22106.67614642252,1,1,0
342,58.88593886524759,9,13152.162520401907,4,1,0,22715.491198598604,1,0,0
642,40.4890117982723,9,96941.81933786595,3,0,1,56093.044027871205,1,1,0
625,75.20943488755448,1,99798.27171536104,2,1,0,116358.70670453012,0,1,0
797,45.60667795750625,7,253234.1350312122,1,0,1,67578.73880912614,0,0,0
663,58.600573788562905,6,76002.00020397919,1,1,0,47456.57017672181,1,0,1
726,32.312530804045295,10,207991.0519011832,4,0,1,34686.70277836505,0,1,0
320,46.16631669021153,9,13479.40966425422,2,1,0,56467.8896375882,1,0,1
706,70.77873748808128,8,134299.53769338405,4,1,0,82587.09866477267,0,1,0
635,80.09712194681344,1,136055.25137946158,2,1,1,32139.33123866547,0,0,0
416,57.080836942902906,4,159392.6694770697,4,0,1,21941.411522916875,1,1,0
423,27.078265504628902,5,205342.22155708034,4,0,0,36549.91544994943,0,1,1
698,77.03142675665137,1,193153.1293929192,2,1,0,115937.33861346504,0,1,0
350,66.10480397761233,1,192921.10598891813,1,1,0,80620.26585961733,0,1,0
623,66.32238252689534,9,109589.6624716699,1,1,0,77871.74185880595,1,1,1
440,37.17748681701368,3,184419.32188080894,3,1,0,22567.84125159382,0,1,0
769,83.83282089262289,7,124552.1146608591,2,1,0,112422.7824812662,1,0,1
633,36.056760801413944,10,16972.61158285272,1,1,0,46248.15561679705,1,1,1
672,81.38174230598271,4,225667.56863552833,1,1,0,31812.516207909008,0,0,1
793,18.477855317832173,8,225662.88471499347,2,1,1,129464.2775792506,1,1,0
838,47.44907785903531,3,81852.11965357554,1,1,1,83129.03424275888,1,1,0
455,49.35957107903752,2,231680.9735846124,2,0,1,117361.30057138244,1,0,0
590,28.256220307347334,9,192154.47718119482,1,1,1,126845.03649336012,0,0,0
443,70.17365741656675,7,101606.03265705194,4,1,0,145400.20673431235,1,0,0
405,67.3791130143794,0,84039.08487792868,2,1,0,101080.93474789664,0,1,0
719,50.05018073735286,8,247205.78014696427,2,1,1,28876.144487084865,1,1,0
301,51.7083535878977,3,180656.12805243596,1,0,0,92499.4667036791,0,0,0
389,69.07545681185339,10,96031.08391787598,2,1,0,86237.94296785827,0,0,0
644,63.111032921377095,8,162747.59373165263,3,1,1,27483.293760240667,1,1,0
649,55.42182817138615,7,144886.0561601983,3,1,1,59819.26784690332,1,1,0
758,43.389415648380016,2,132974.71807200322,2,1,1,73583.14002426947,1,1,0
562,27.3411313690957,2,163436.62928343168,3,1,0,40926.79298639956,1,0,0
650,48.526824091187436,8,136292.19034897062,1,0,0,21139.013614953143,1,1,0
407,47.38024938000299,2,165994.12610857058,1,1,1,118407.17087284537,0,1,0
338,30.184792886116725,3,230075.2439643924,2,1,1,130712.47349609676,1,1,0
458,39.50104707877041,8,251799.90733415866,1,1,1,49783.2147105824,0,0,0
611,35.65582736649279,3,179809.39095824794,1,0,1,20494.043949478924,1,1,0
540,55.90686145045312,10,235209.33426224932,3,0,0,135691.8031667116,1,0,0
744,48.199997091073,2,217613.2545840541,1,0,1,37414.79761338091,0,0,0
597,34.46382328587954,6,74794.13032206315,1,0,0,72419.823174604,0,1,0
335,64.85488999087457,5,236498.97179015036,3,1,1,67575.61218137265,0,1,0
383,23.80581373167867,0,17950.59749763248,4,1,0,41353.9820759514,0,1,1
751,69.7323681252772,9,83637.58577069968,2,0,0,97845.3730344611,1,0,1
684,40.03848405863374,7,162230.70431976137,2,0,1,139410.47171384413,1,1,0
471,52.927751013337826,0,133576.90516064657,4,1,0,86784.03338789576,0,0,0
675,49.09397366376592,3,137505.49413452894,3,0,1,146478.61027939478,0,0,0
661,75.04113642426528,5,201509.98394587962,3,1,1,44800.32871793424,0,1,0
440,64.27731870186126,5,49358.802262834084,1,0,1,130305.30600714812,0,1,1
417,61.749925832338924,6,248963.29814864194,1,0,0,53398.05024749211,0,0,0
576,55.502302997217065,10,110898.84837243384,2,0,1,52570.39597789793,1,1,0
519,82.39893748624432,4,240792.1891241444,2,0,0,35299.88927676251,0,0,0
325,29.909678516620705,4,97122.66341043384,3,0,1,132272.29086903617,0,1,0
820,28.78104087090759,3,152557.30576577788,1,0,0,114257.63506559972,0,1,1
309,81.1763364568397,5,114157.23939444369,3,1,1,64415.38836801088,1,1,0
677,78.01863013317376,6,171354.48956751332,4,1,1,65424.185243557695,0,1,0
451,52.42148180742074,9,46550.206969985156,2,1,0,129823.29953309592,1,1,0
348,46.45655719395347,9,101562.25245014369,2,1,0,140585.62592778634,0,1,0
453,73.35067300371351,0,17335.112746610743,3,0,0,98315.36841509095,0,1,0
592,35.201467071815536,8,151623.0675644727,1,1,1,72889.11609248581,0,1,0
349,80.15627764769998,7,244046.8256417742,1,0,0,26908.67068777504,0,0,0
830,67.15846991959077,6,11637.63611259595,4,0,0,36453.45192316109,1,1,0
359,36.867840294692506,8,167221.01792684058,4,0,0,38432.41693763749,0,0,0
466,55.08728764304421,2,196492.98191126063,4,1,0,55984.434789510095,1,0,0
501,43.820812953691764,9,54024.53844743599,3,0,1,53414.13697371704,1,0,0
445,27.277342243678635,3,69226.32325786844,2,0,0,90574.61421934215,0,1,1
738,40.340416735186146,6,51102.27428068943,3,0,0,142732.98446395487,0,1,0
541,60.87553236568826,5,75396.27063958732,3,0,1,132015.93284264416,1,0,0
782,67.80203576532782,1,27906.730925744872,1,1,1,86191.19048613538,0,1,1
407,26.360613674051244,1,93885.88409113538,4,0,1,22248.773772392968,0,0,0
525,30.14790452822257,9,93526.23939460593,2,1,0,28891.85742172273,1,1,0
731,27.52282233874932,6,204648.18279727577,4,0,0,131845.61792499846,0,0,1
718,35.48709481358402,8,203048.76957795554,4,1,0,56871.90345688987,1,1,0
754,55.48578897713941,10,201975.17831205332,4,1,0,61351.754301495625,1,0,0
459,64.01070882384289,8,143747.7359845678,2,1,0,38171.06930372596,0,0,1
822,59.09860169971231,6,82613.12880908293,1,1,1,49004.744000143546,1,0,1
376,61.885807347415316,10,104182.49960077294,2,1,0,52134.46190689642,0,1,0
808,46.87494113428179,7,80550.2938501112,2,1,0,73572.15048549406,1,0,0
740,80.21816659042699,9,147522.96441393852,1,1,0,101008.91649238968,1,0,1
553,34.50722614818206,2,237784.54229507598,2,0,0,65910.29088151523,0,1,0
619,79.56607707163448,0,72122.00788261132,2,0,0,78482.22470366838,0,1,1
562,48.93499184500355,6,116322.27942071884,3,1,0,43647.01260182863,1,1,1
673,47.34351628950895,7,166076.91561915432,2,1,1,27330.6619108934,1,0,0
466,49.549753616821654,1,214136.31542138013,3,1,1,65271.2489748288,0,0,0
758,55.9386982311296,8,64221.99492357853,3,0,1,28123.89028962763,1,1,0
579,42.5133576330307,3,71055.54504287706,3,0,1,58963.617915657946,1,1,0
601,20.99225981841405,9,224395.9126169821,4,0,1,128887.84249475772,0,1,0
830,79.73139552660896,10,20346.018256312127,1,1,1,67701.00961626378,0,0,0
517,27.784195561687802,8,153485.38000177935,4,1,0,45124.029522794815,1,1,0
401,62.42487717441403,2,218131.71810812925,1,1,0,137268.7806447175,0,0,1
587,48.3022959538703,7,233668.50394194422,2,0,1,103115.41450453251,1,1,0
466,48.51768236159333,10,3216.311399894279,3,1,1,148472.73420062417,1,0,0
335,51.71493017911657,1,93713.01904610502,4,1,0,59032.68452869122,1,1,0
652,47.674860798146234,2,65218.49796694659,2,1,0,46047.97958867799,0,0,1
372,73.68268005430502,0,144000.4005007235,4,0,1,58732.23680660284,0,0,0
652,71.60746873298251,4,160435.1988317077,2,1,1,125624.0066999668,0,0,0
369,63.559667050889516,3,253450.11541704732,4,1,1,39698.70876899751,1,1,0
724,38.37650651483594,0,129989.02945774437,2,0,0,51340.17973065385,1,0,1
816,21.84289720466677,9,139800.87229210837,2,0,1,111212.28466522004,1,1,0
727,76.1833191163072,8,105031.49332605147,4,0,1,115940.056079101,0,0,0
838,46.50018550382439,5,37437.25591425396,2,0,1,144649.3740889112,1,0,0
459,70.47208915769966,5,76895.00663397102,3,1,1,147419.71798845433,1,0,0
448,78.24535065081889,10,62612.476415736004,3,1,0,106259.0454722932,1,1,0
529,81.60055906309795,1,203115.03023461995,3,1,1,67163.30072006318,1,0,1
366,39.62114741479564,6,138368.4402209112,3,0,0,78891.84163924813,1,0,0
680,80.378769400044,8,75087.24361884785,1,0,0,77104.80240721337,1,1,1
357,33.84207233647837,5,123988.61489733592,4,0,1,70359.13698814227,0,1,0
558,49.283348299644544,10,55483.84273033865,3,0,1,63971.87932986255,0,0,0
641,44.38188038507279,7,46931.08168952894,3,1,0,41827.0425612459,0,0,0
429,47.546043350062284,4,218001.62352908676,3,1,0,67600.67487020709,1,0,0
471,35.45180708999765,1,239516.43643198136,1,0,0,145999.86546287552,0,0,1
508,57.94754581968345,3,20284.28614958245,4,1,0,134680.32459969516,1,0,1
653,48.666281361988666,0,193903.33996242617,2,1,0,100252.4627703134,1,1,0
770,28.610591052800697,0,114917.77775978345,1,0,1,45064.77748452084,0,0,0
415,32.638872454170794,5,98607.14550310097,3,1,1,134226.4165134582,1,1,0
563,26.897042192897814,1,174770.7907019157,3,1,1,60542.57995231579,1,0,0
741,44.09477058142444,5,67497.24941951848,1,1,0,90942.93316149023,1,1,1
847,73.95097830371466,0,5217.490838026514,4,0,0,138533.32241144177,0,0,0
752,56.55165028908718,10,54251.28135843471,4,0,0,63509.713724205416,1,1,0
776,33.44734012612314,9,46879.854492482795,2,0,0,138734.5553894079,1,1,1
586,78.9028923924621,2,8631.766341243296,1,0,1,50566.68652808161,0,1,0
602,47.037310240302375,8,81455.79938406838,4,1,1,140731.40349793594,1,1,0
610,33.440615425888105,1,120293.9060564209,1,0,0,66626.51139209894,0,1,0
507,53.62928608872726,7,186537.93667678372,4,1,0,68698.1571462676,1,1,1
745,31.171117130318144,5,82557.51910235686,4,1,1,91891.02981394266,0,0,0
354,32.553252310213274,5,49317.37495670739,3,0,1,65113.44148918597,0,0,0
311,34.856716131830666,6,58463.79202914739,4,0,1,78497.71354983977,0,0,0
699,38.414756011130336,4,225919.8835636636,4,0,0,85172.1167686759,1,1,0
814,73.6628494121687,10,51898.11482183011,1,0,1,83832.54131539352,1,0,1
841,20.01258382735497,3,222893.91623112277,4,1,0,144944.22920377034,1,0,0
536,74.9807160739309,5,113342.85336091382,4,1,1,56632.49886403093,1,0,0
578,60.234372977402444,7,236877.31856455153,1,1,1,56995.34537866307,0,0,0
647,74.04624683894696,3,103454.33031550645,4,0,1,128929.81969029494,0,1,0
403,57.96180283951274,4,45043.91849307891,1,0,0,70961.14944042295,0,0,1
816,37.766969357657615,6,139183.087829264,1,0,0,29515.628708366174,1,0,0
547,55.56064649679169,5,148987.906432863,1,0,1,82563.01728249484,1,1,0
663,47.77418151319849,3,161101.16918233532,1,1,0,91529.75887804393,0,0,0
620,49.22604378430637,3,104317.4167034379,3,0,1,100300.05550482644,0,1,0
585,58.25652751893557,9,12320.794048763719,3,1,0,50562.12363585668,0,0,1
448,33.344612830582854,3,158878.0673678986,3,1,1,146523.7270467906,0,1,0
383,41.4557739970343,0,236529.94308567833,3,1,0,115812.37532054058,0,0,0
705,54.37033758298765,4,242748.09004388694,1,0,0,113618.2909051582,0,0,1
755,32.73571459205807,7,151314.79024893677,1,0,1,133473.42029731878,0,0,1
460,43.2881411991883,6,5041.503967898213,1,1,1,23396.5833934627,0,0,1
759,21.96736511019191,4,26881.527596250387,1,0,0,99708.48974010012,1,1,0
849,50.40206184683372,2,211422.67556102728,3,0,1,126318.79815626268,0,0,0
799,26.381033717935342,10,210346.2612824051,4,0,1,24468.586854833364,0,0,0
808,83.85843313698598,0,239821.84953934886,3,1,1,118298.9428403434,1,0,0
780,19.64173286526352,6,142920.9244138669,1,1,1,148660.64251804625,1,1,0
413,82.70762486241324,10,218983.72526622433,1,1,0,97143.34545339478,1,1,0
660,36.21450645400185,2,209114.8466010101,4,1,1,75210.01068551122,1,1,0
640,65.66194487946592,3,149422.46947550253,1,1,0,78969.08745966115,1,0,0
748,40.36929473283763,4,198657.83013554497,4,0,0,108332.50094931916,0,1,0
479,74.02196078236155,7,31868.539085068518,1,0,0,94094.2489919061,0,1,1
706,71.0358968577669,6,162042.55673156166,4,1,0,122384.13074830428,1,0,0
495,51.46246359931024,8,241706.7652166075,2,1,1,74812.88306689187,1,1,0
765,32.01116523085511,10,41057.40603664432,2,1,0,74252.2046605239,0,1,0
610,50.84109793918348,2,188620.24166596596,2,1,1,116975.49894813144,1,1,0
561,67.94341276843085,10,81321.53718861926,2,0,1,103917.42726128615,0,1,0
718,35.32332555105043,9,207141.79888848666,1,1,0,121152.74429696827,1,0,1
705,40.25133617071228,0,176748.05226169297,1,0,1,135331.28417353152,0,1,1
442,28.30595612593379,0,234791.92332344723,1,1,0,54242.75978602574,1,1,1
641,73.01005978302106,9,180480.8167568529,2,0,1,60954.66326430475,1,1,0
615,43.62609930951986,0,104016.7257512311,4,0,1,88503.59641300124,1,1,0
400,66.69191464785938,1,2761.336867059441,4,0,1,140958.8628050384,1,0,0
543,69.7563471643768,1,201010.2113068605,2,1,0,128509.42697578952,1,0,0
789,73.07968241922595,6,103548.84552622073,1,1,0,80897.94350345514,0,0,1
311,79.25773732898176,8,170010.62994285254,2,1,0,94505.45540954804,1,0,0
538,62.4927865018282,7,26635.11861460177,3,1,1,112600.31607205248,1,0,0
341,62.02342118423021,3,225867.04167730108,4,0,0,87948.41107529159,0,1,0
728,45.69198859065024,1,110442.4262754402,2,1,1,32798.33372077279,1,1,0
457,56.76185398632951,2,233148.5563025997,2,1,1,65855.78236654989,1,1,0
515,31.38630883677419,9,179234.0714940525,2,1,1,26189.595601629146,0,0,0
761,68.85990830336483,4,30791.56853583297,2,1,1,107082.4963229343,0,0,0
433,76.66760699636005,8,146830.56209729004,1,1,0,63826.09195992737,1,0,0
366,57.098072381136674,7,230675.01323412245,4,0,0,115987.15019194785,1,1,1
306,48.2057242776802,2,202798.36630585982,3,0,1,75862.3213353118,1,0,0
825,33.10133946768623,8,105961.07913855313,1,0,1,25926.48254976292,1,0,1
372,72.68519139945803,9,242115.78424611798,2,1,1,69350.0847124951,0,1,0
698,72.2903186380262,2,68086.0189444391,2,1,0,48430.29268311662,0,0,1
704,69.93545275532477,9,95092.53619631001,2,0,1,47857.79760338181,0,1,0
429,35.9328913478392,7,190058.00608595618,2,1,0,69089.27866486463,1,0,1
765,38.419871488953135,0,59043.0024267129,4,0,0,147182.42034309695,0,0,1
505,38.362152895359756,3,130651.18366202699,2,0,0,144809.00320573786,1,1,0
565,72.48956576111499,3,184753.3703690666,3,0,1,124449.04973523234,0,1,0
836,58.22265069885906,5,163250.52130209896,1,0,0,51910.742537936414,1,1,1
552,84.72607125441947,1,39387.405408275816,4,0,0,119310.78345478568,0,0,1
588,80.21336700850837,6,159623.4784652115,2,1,0,21997.24830955921,0,1,0
463,55.67462291236111,4,145186.29238651603,3,1,0,27325.37735861241,0,0,1
394,52.25857887549813,9,141417.72815563998,1,1,0,128645.25957864936,0,1,1
409,50.55515381182085,5,209408.98118265235,1,1,1,93350.75820271151,0,0,0
635,20.386665660506868,10,46618.981758094604,4,0,1,68529.9977539065,1,1,0
537,52.507124631127496,5,190527.45436741033,1,0,0,116259.58678266256,0,1,1
680,76.074381548737,10,192900.29035416557,2,0,1,34867.18788549141,0,0,1
735,33.517910528943425,5,183195.88484198085,2,0,0,57269.23996153936,0,1,1
782,73.03940351049786,9,128266.65445160326,3,1,1,114589.11308963544,1,1,0
324,47.924807075576425,7,100271.95483739716,3,0,1,46931.94698139167,1,0,0
416,37.83657988000748,9,100053.53608597722,1,0,0,98083.54201426824,1,0,1
781,54.16299489079196,3,186025.85623922857,4,0,0,78196.22256218057,0,0,1
691,80.11184514997616,9,126220.44227176838,2,1,1,46307.29713591114,0,0,0
836,81.76302646608454,7,85795.41525483251,1,0,1,135489.75227491546,0,1,1
378,35.38016572011641,8,158561.12278647377,4,0,1,76618.58270475548,0,1,0
472,38.25041023895504,3,212188.45382804432,1,0,0,97849.19682896676,1,0,1
311,54.696633966263455,0,15592.914099582824,4,1,0,52894.89260008527,1,0,0
427,24.570826445100707,2,246443.80274484574,3,1,1,65084.64415316551,0,0,0
391,38.98637112646469,0,24501.970985481046,2,0,0,26367.89901104857,0,1,0
842,70.83266141337934,6,129729.34262744003,3,1,1,82817.86323995591,0,1,0
831,66.63432660229707,0,142017.20165348388,2,1,0,64829.98959679802,0,0,0
746,66.06995172995192,10,35037.42094877367,4,0,0,62822.49023920442,0,1,1
689,47.8039473686613,3,232109.68831014604,4,1,0,135692.62781168884,0,0,0
342,70.87440748797005,0,119520.33966831057,1,1,1,111503.08676799457,0,1,1
553,32.79392739995317,1,36282.09333309878,4,0,1,79447.63844474342,1,1,0
429,25.684750416024226,10,180398.92963254068,4,0,1,45395.65694454209,0,1,0
359,32.78664250529061,0,168177.83573812284,1,1,0,146522.68257930462,0,0,1
766,42.28092974483309,4,244093.43832889557,1,0,0,29719.48778114413,0,0,0
586,47.723987355270744,6,111927.60563224996,2,1,1,37693.78457402224,1,0,0
816,52.535341318429225,2,67888.23062315531,4,0,1,55141.80010384949,1,1,0
766,51.77322066596553,7,15208.917771418364,1,1,0,144088.68619232712,0,1,1
644,60.69178532334826,4,185851.64885518228,2,0,0,56254.673688643714,0,0,0
681,79.98105085373831,4,156484.39231467101,2,1,0,83885.4218578607,1,0,0
552,54.25759919974368,4,246563.93405026553,3,1,0,118951.41478048,1,0,0
355,57.905756957019726,7,180539.01191747293,1,1,0,140794.13238310098,1,1,1
762,50.733313456530965,1,236563.23510030724,3,1,0,98661.701204997,1,1,0
756,82.49362784742506,1,251372.45009883176,2,1,1,69956.06235788396,1,1,0
382,81.32989951785075,7,108610.4170353462,4,1,0,148116.12450784637,1,1,0
398,55.73210791917623,8,38100.881086984155,1,1,1,23401.141268733933,0,0,0
448,69.55572262279202,10,49649.599107125745,1,1,0,128182.5116380483,1,1,0
628,55.91122587070273,9,80710.43905521942,2,0,0,56065.87651610498,0,0,0
455,35.38797281797702,9,129008.78526835522,1,1,1,126268.7356475986,0,1,0
489,42.47276024433813,1,31034.361919972423,2,0,0,41081.69417466215,0,0,0
793,32.34525393757296,3,76487.67912964024,1,0,1,65086.39395483513,1,0,0
562,46.37463038335784,7,78027.98320146432,1,1,1,27276.27249203929,0,1,0
379,23.492613106178588,1,1035.743305671045,4,0,1,45950.89329096746,1,1,0
699,30.09254836370393,3,89784.35632858271,2,0,0,98363.00373046516,0,1,1
559,58.939913227365764,9,29445.429121085566,3,0,1,118995.26732576972,1,1,0
400,25.348660510739098,0,108934.96604583548,4,0,1,138459.4832559494,1,0,0
658,69.23569738897417,1,49823.49509258434,2,0,0,35559.11977864534,1,1,0
